Price,Year,Mileage,Make,Model,Usage_level
10999,2013,91221,SUBARU,LEGACY2.5I,High
14620,2014,65875,SUBARU,FORESTER2.5I,Medium
19000,2016,20184,SUBARU,IMPREZA,Low
15750,2013,33724,SUBARU,IMPREZA,Medium
21730,2017,8510,SUBARU,FORESTER2.0XT,Low
18990,2014,31916,SUBARU,XV,Medium
12638,2012,50460,SUBARU,IMPREZA,Medium
17480,2015,28386,SUBARU,LEGACY2.5I,Medium
10499,2010,73572,SUBARU,LEGACY2.5I,Medium
14595,2012,96020,SUBARU,IMPREZA2.0I,High
17994,2015,36253,SUBARU,FORESTER2.5I,Medium
17725,2015,40948,SUBARU,FORESTER2.5I,Medium
16355,2014,58098,SUBARU,XV,Medium
11450,2012,80544,SUBARU,LEGACY2.5I,High
13969,2015,76593,SUBARU,LEGACY2.5I,Medium
22999,2017,3251,SUBARU,CROSSTREK2.0I,Low
20495,2016,32768,SUBARU,CROSSTREK2.0I,Medium
7995,2008,89603,SUBARU,LEGACY2.5I,High
14999,2015,66003,SUBARU,LEGACY2.5I,Medium
20327,2015,28509,SUBARU,FORESTER2.5I,Medium
8082,2008,89160,SUBARU,LEGACY4DR,High
15500,2015,46166,SUBARU,IMPREZA2.0I,Medium
12999,2013,73101,SUBARU,LEGACY2.5I,Medium
19709,2016,40322,SUBARU,CROSSTREKPREMIUM,Medium
18499,2014,24801,SUBARU,XV,Low
22592,2017,1369,SUBARU,FORESTER2.5I,Low
12969,2014,83280,SUBARU,LEGACY2.5I,High
10500,2012,100010,SUBARU,FORESTER2.5X,High
13569,2011,62336,SUBARU,LEGACY4DR,Medium
20221,2015,16001,SUBARU,FORESTER2.5I,Low
22892,2017,636,SUBARU,CROSSTREK2.0I,Low
16900,2016,59738,SUBARU,LEGACY2.5I,Medium
22788,2017,9654,SUBARU,IMPREZAPREMIUM,Low
7994,2004,186736,SUBARU,IMPREZA,High
23000,2017,11415,SUBARU,LEGACY2.5I,Low
18495,2014,31243,SUBARU,XV,Medium
17000,2014,65970,SUBARU,FORESTER2.5I,Medium
6000,2007,138069,SUBARU,FORESTERX,High
14998,2015,67431,SUBARU,LEGACY2.5I,Medium
19000,2014,21012,SUBARU,XV,Low
22986,2017,1130,SUBARU,CROSSTREK2.0I,Low
18554,2016,43369,SUBARU,FORESTER2.5I,Medium
23994,2017,5433,SUBARU,IMPREZAPREMIUM,Low
21000,2015,22261,SUBARU,XV,Low
22847,2017,4535,SUBARU,LEGACY2.5I,Low
21000,2015,22934,SUBARU,XV,Low
14498,2013,47034,SUBARU,IMPREZA2.0I,Medium
19112,2015,32076,SUBARU,FORESTER2.5I,Medium
18495,2014,24040,SUBARU,XV,Low
14900,2013,58930,SUBARU,XV,Medium
15200,2014,69767,SUBARU,LEGACY2.5I,Medium
19997,2015,11846,SUBARU,FORESTER2.5I,Low
19590,2015,44769,SUBARU,XV,Medium
23710,2018,1993,SUBARU,CROSSTREK2.0I,Low
21495,2016,15434,SUBARU,FORESTER2.5I,Low
20999,2015,20726,SUBARU,LEGACY2.5I,Low
18038,2014,49610,SUBARU,XV,Medium
18995,2015,17618,SUBARU,IMPREZA2.0I,Low
20969,2016,9987,SUBARU,FORESTER2.5I,Low
11969,2010,66908,SUBARU,FORESTER2.5X,Medium
7999,2009,106767,SUBARU,LEGACY4DR,High
21000,2015,21882,SUBARU,FORESTER2.5I,Low
23008,2017,5350,SUBARU,IMPREZASPORT,Low
21790,2014,10840,SUBARU,XV,Low
11999,2014,100990,SUBARU,FORESTER2.5I,High
11690,2011,78665,SUBARU,FORESTER2.5X,Medium
19397,2016,30102,SUBARU,LEGACY2.5I,Medium
17496,2015,46908,SUBARU,XV,Medium
22853,2017,7743,SUBARU,IMPREZASPORT,Low
12295,2010,64608,SUBARU,LEGACY4DR,Medium
19969,2015,18344,SUBARU,XV,Low
16952,2014,46306,SUBARU,XV,Medium
19990,2015,39860,SUBARU,LEGACY2.5I,Medium
15969,2013,47191,SUBARU,LEGACY2.5I,Medium
8995,2010,104007,SUBARU,FORESTER2.5X,High
15499,2011,34800,SUBARU,FORESTER4DR,Medium
9995,2013,145410,SUBARU,FORESTER2.5X,High
19500,2014,37101,SUBARU,XV,Medium
19999,2016,25034,SUBARU,LEGACY2.5I,Medium
17569,2014,37163,SUBARU,FORESTER2.5I,Medium
5295,2007,121824,SUBARU,LEGACY,High
21990,2016,17132,SUBARU,FORESTER2.5I,Low
22900,2017,4746,SUBARU,CROSSTREK2.0I,Low
20995,2015,16423,SUBARU,XV,Low
10497,2008,68708,SUBARU,TRIBECA4DR,Medium
18520,2014,44955,SUBARU,FORESTER2.5I,Medium
15653,2012,51788,SUBARU,FORESTER2.5X,Medium
18995,2014,24302,SUBARU,XV,Low
22900,2017,5666,SUBARU,CROSSTREK2.0I,Low
21999,2016,21423,SUBARU,FORESTER2.5I,Low
19999,2015,17526,SUBARU,FORESTER2.5I,Low
19995,2015,18181,SUBARU,FORESTER2.5I,Low
21000,2015,29973,SUBARU,XV,Medium
12947,2014,116482,SUBARU,XV,High
19677,2015,29928,SUBARU,FORESTER2.5I,Medium
9395,2009,94271,SUBARU,FORESTERX,High
22847,2016,6624,SUBARU,CROSSTREK2.0I,Low
16995,2014,50191,SUBARU,FORESTER2.5I,Medium
11999,2014,107311,SUBARU,LEGACY2.5I,High
20975,2014,7978,SUBARU,XV,Low
21999,2016,10020,SUBARU,IMPREZA,Low
23178,2017,9305,SUBARU,IMPREZASPORT,Low
8124,2007,93844,SUBARU,FORESTERAWD,High
12995,2011,70757,SUBARU,LEGACY3.6R,Medium
23332,2017,7808,SUBARU,IMPREZASPORT,Low
21490,2016,35569,SUBARU,CROSSTREKPREMIUM,Medium
23988,2017,6744,SUBARU,LEGACY2.5I,Low
14999,2012,64674,SUBARU,FORESTER2.5X,Medium
18995,2015,40153,SUBARU,FORESTER2.5I,Medium
18999,2015,32275,SUBARU,FORESTER2.5I,Medium
17500,2013,57565,SUBARU,XV,Medium
21990,2016,21017,SUBARU,CROSSTREKPREMIUM,Low
23475,2016,7431,SUBARU,CROSSTREKPREMIUM,Low
22948,2016,12037,SUBARU,LEGACY2.5I,Low
12985,2013,88464,SUBARU,FORESTER2.5X,High
20990,2015,13050,SUBARU,XV,Low
19475,2014,49987,SUBARU,LEGACY3.6R,Medium
16990,2014,49545,SUBARU,FORESTER2.5I,Medium
17990,2014,41052,SUBARU,XV,Medium
22741,2016,22098,SUBARU,FORESTER2.5I,Low
18991,2015,48423,SUBARU,FORESTER2.5I,Medium
21791,2015,32480,SUBARU,XV,Medium
18700,2015,51281,SUBARU,XV,Medium
17591,2014,56521,SUBARU,XV,Medium
22741,2016,22871,SUBARU,FORESTER2.5I,Low
20990,2016,44225,SUBARU,FORESTER2.5I,Medium
15998,2012,58662,SUBARU,TRIBECA3.6R,Medium
8890,2009,93141,SUBARU,IMPREZA,High
21363,2015,24526,SUBARU,FORESTER2.5I,Low
9450,2009,104693,SUBARU,FORESTER4DR,High
20600,2016,34225,SUBARU,CROSSTREK2.0I,Medium
18749,2014,45014,SUBARU,XV,Medium
21000,2015,33890,SUBARU,FORESTER2.5I,Medium
22677,2016,21060,SUBARU,FORESTER2.5I,Low
23498,2017,23595,SUBARU,FORESTER2.5I,Low
21000,2015,20167,SUBARU,XV,Low
16988,2013,56481,SUBARU,XV,Medium
20991,2015,21758,SUBARU,FORESTER2.5I,Low
9995,2013,130204,SUBARU,LEGACY2.5I,High
22977,2016,18282,SUBARU,FORESTER2.5I,Low
23477,2016,12347,SUBARU,FORESTER2.5I,Low
19980,2015,39599,SUBARU,LEGACY2.5I,Medium
21995,2015,17656,SUBARU,FORESTER2.5I,Low
23888,2016,2132,SUBARU,CROSSTREKPREMIUM,Low
22677,2016,22281,SUBARU,FORESTER2.5I,Low
24588,2017,6391,SUBARU,LEGACY2.5I,Low
16985,2015,62732,SUBARU,IMPREZA,Medium
20421,2015,35081,SUBARU,XV,Medium
23993,2016,4219,SUBARU,CROSSTREK2.0I,Low
21375,2016,26390,SUBARU,CROSSTREK2.0I,Medium
19995,2014,22169,SUBARU,XV,Low
20793,2014,54353,SUBARU,WRXBASE,Medium
7995,2002,115605,SUBARU,IMPREZA5DR,High
11995,2015,125876,SUBARU,LEGACY2.5I,High
15995,2013,80967,SUBARU,XV,High
18251,2015,46490,SUBARU,IMPREZA2.0I,Medium
19995,2013,66601,SUBARU,IMPREZA,Medium
20990,2014,11629,SUBARU,XV,Low
16988,2013,65618,SUBARU,LEGACY3.6R,Medium
6995,2007,116684,SUBARU,FORESTERX,High
21495,2016,20530,SUBARU,CROSSTREK2.0I,Low
14950,2012,64109,SUBARU,FORESTER2.5X,Medium
6990,2008,126617,SUBARU,LEGACY4DR,High
9800,2006,84502,SUBARU,FORESTER2.5X,High
9999,2012,124879,SUBARU,LEGACY2.5I,High
18993,2015,56947,SUBARU,FORESTER2.5I,Medium
9495,2012,130708,SUBARU,FORESTER2.5X,High
16999,2014,73030,SUBARU,XV,Medium
22990,2017,12354,SUBARU,LEGACY2.5I,Low
24495,2016,10111,SUBARU,CROSSTREK2.0I,Low
15000,2014,89919,SUBARU,FORESTER2.5I,High
22995,2016,13788,SUBARU,CROSSTREKPREMIUM,Low
21000,2015,19549,SUBARU,LEGACY2.5I,Low
24988,2017,5738,SUBARU,IMPREZASPORT,Low
22750,2015,25689,SUBARU,XV,Medium
24488,2017,11947,SUBARU,LEGACY2.5I,Low
19597,2014,28385,SUBARU,LEGACY2.5I,Medium
24999,2017,7708,SUBARU,FORESTER2.5I,Low
20500,2015,35267,SUBARU,FORESTER2.5I,Medium
20230,2015,28225,SUBARU,XV,Medium
21988,2015,11672,SUBARU,XV,Low
19900,2015,42670,SUBARU,FORESTER2.5I,Medium
19480,2015,34055,SUBARU,FORESTER2.5I,Medium
16469,2013,61020,SUBARU,XV,Medium
15000,2013,78265,SUBARU,XV,Medium
15900,2014,69447,SUBARU,IMPREZA2.0I,Medium
24988,2017,6753,SUBARU,CROSSTREK2.0I,Low
11950,2011,110738,SUBARU,FORESTER4DR,High
20100,2014,32678,SUBARU,FORESTER2.5I,Medium
19991,2013,23174,SUBARU,FORESTER2.5X,Low
21000,2015,41235,SUBARU,FORESTER2.5I,Medium
18988,2014,45359,SUBARU,XV,Medium
22992,2015,15866,SUBARU,XV,Low
24788,2017,10088,SUBARU,LEGACY2.5I,Low
17417,2014,67250,SUBARU,FORESTER2.5I,Medium
20991,2015,28976,SUBARU,FORESTER2.5I,Medium
18196,2013,42046,SUBARU,FORESTER2.5X,Medium
13450,2012,63068,SUBARU,OUTBACK2.5I,Medium
23849,2016,5627,SUBARU,CROSSTREK2.0I,Low
10000,2011,132267,SUBARU,FORESTER2.5X,High
20999,2015,44159,SUBARU,XV,Medium
17495,2013,54966,SUBARU,TRIBECA3.6R,Medium
18995,2015,46540,SUBARU,LEGACY2.5I,Medium
9366,2010,129579,SUBARU,FORESTER4DR,High
14999,2015,93744,SUBARU,FORESTER2.5I,High
5995,2006,134302,SUBARU,FORESTER2.5X,High
16610,2013,29528,SUBARU,OUTBACK2.5I,Medium
23684,2015,20823,SUBARU,XV,Low
23000,2015,22616,SUBARU,XV,Low
15891,2014,47498,SUBARU,OUTBACK2.5I,Medium
6495,2005,108629,SUBARU,LEGACY,High
12750,2014,100108,SUBARU,WRXBASE,High
14202,2014,107300,SUBARU,FORESTER2.5I,High
14273,2007,100807,SUBARU,IMPREZA4DR,High
16149,2012,68622,SUBARU,FORESTER2.5X,Medium
14485,2013,87412,SUBARU,XV,High
17488,2014,64896,SUBARU,FORESTER2.5I,Medium
23185,2016,10975,SUBARU,CROSSTREK2.0I,Low
13999,2013,113649,SUBARU,XV,High
23500,2015,17945,SUBARU,XV,Low
16916,2013,70224,SUBARU,XV,Medium
20785,2014,29329,SUBARU,XV,Medium
4900,2004,121142,SUBARU,LEGACY2.5I,High
21579,2016,45247,SUBARU,FORESTER2.5I,Medium
17325,2013,68838,SUBARU,XV,Medium
14387,2010,72723,SUBARU,FORESTER4DR,Medium
18494,2013,47626,SUBARU,FORESTER2.5X,Medium
18988,2014,41480,SUBARU,LEGACY2.5I,Medium
20571,2014,34663,SUBARU,FORESTER2.5I,Medium
16132,2014,75984,SUBARU,FORESTER2.5I,Medium
18000,2013,45467,SUBARU,LEGACY3.6R,Medium
22819,2016,22812,SUBARU,CROSSTREK2.0I,Low
20980,2016,31736,SUBARU,CROSSTREK2.0I,Medium
20230,2014,26339,SUBARU,XV,Medium
23953,2017,18941,SUBARU,LEGACY2.5I,Low
20927,2015,37939,SUBARU,FORESTER2.5I,Medium
22388,2015,30293,SUBARU,XV,Medium
22139,2016,33891,SUBARU,LEGACY2.5I,Medium
22995,2016,18395,SUBARU,CROSSTREKPREMIUM,Low
25488,2017,7851,SUBARU,CROSSTREK2.0I,Low
19000,2016,68986,SUBARU,FORESTER2.5I,Medium
21999,2016,39613,SUBARU,CROSSTREKPREMIUM,Medium
22460,2015,21156,SUBARU,LEGACY3.6R,Low
16988,2015,92699,SUBARU,FORESTER2.5I,High
22788,2015,15536,SUBARU,XV,Low
19900,2013,52371,SUBARU,WRXLIMITED,Medium
7522,2007,130000,SUBARU,FORESTERX,High
20995,2016,47901,SUBARU,CROSSTREK2.0I,Medium
23985,2016,14904,SUBARU,LEGACY2.5I,Low
21901,2015,61035,SUBARU,BRZPREMIUM,Medium
11995,2011,102931,SUBARU,FORESTER4DR,High
22769,2016,17621,SUBARU,CROSSTREK2.0I,Low
20490,2015,59601,SUBARU,FORESTER2.5I,Medium
13999,2009,61993,SUBARU,FORESTERX,Medium
22711,2014,39420,SUBARU,IMPREZA,Medium
21990,2015,45591,SUBARU,XV,Medium
16485,2013,64962,SUBARU,TRIBECA3.6R,Medium
15599,2013,81440,SUBARU,XV,High
24400,2016,10975,SUBARU,FORESTER2.5I,Low
26991,2018,129,SUBARU,FORESTER2.5I,Low
8390,2011,134806,SUBARU,IMPREZA2.5I,High
14427,2010,48897,SUBARU,OUTBACK4DR,Medium
20195,2013,24036,SUBARU,LEGACY2.5I,Low
18900,2016,59001,SUBARU,FORESTER2.5I,Medium
18000,2016,71479,SUBARU,FORESTER2.5I,Medium
23999,2017,3339,SUBARU,OUTBACK2.5I,Low
22995,2016,27455,SUBARU,CROSSTREK2.0I,Medium
10989,2010,122363,SUBARU,FORESTER2.5X,High
24890,2017,12890,SUBARU,CROSSTREK2.0I,Low
25998,2017,6065,SUBARU,LEGACY2.5I,Low
23991,2015,11477,SUBARU,FORESTER2.5I,Low
25500,2016,7750,SUBARU,CROSSTREKLIMITED,Low
18491,2014,53315,SUBARU,FORESTER2.0XT,Medium
7900,2008,134509,SUBARU,FORESTER4DR,High
9440,2008,124086,SUBARU,FORESTER4DR,High
18965,2013,43716,SUBARU,FORESTER2.5X,Medium
17000,2014,88192,SUBARU,XV,High
22415,2015,25299,SUBARU,XV,Medium
10991,2009,101183,SUBARU,FORESTER4DR,High
5950,2003,97425,SUBARU,IMPREZA2.5,High
11495,2005,58400,SUBARU,LEGACY2.5I,Medium
20480,2015,38170,SUBARU,XV,Medium
20990,2015,36268,SUBARU,XV,Medium
21950,2014,16127,SUBARU,XV,Low
9990,2009,113880,SUBARU,FORESTER4DR,High
6975,2006,121962,SUBARU,LEGACY,High
22412,2015,30937,SUBARU,FORESTER2.5I,Medium
22000,2013,41978,SUBARU,IMPREZA,Medium
15995,2010,78701,SUBARU,IMPREZA,Medium
22994,2016,28715,SUBARU,LEGACY2.5I,Medium
20991,2015,50170,SUBARU,FORESTER2.5I,Medium
21980,2016,27749,SUBARU,CROSSTREKPREMIUM,Medium
25552,2017,7671,SUBARU,CROSSTREK2.0I,Low
26288,2017,5367,SUBARU,LEGACY2.5I,Low
18477,2014,63791,SUBARU,FORESTER2.5I,Medium
22995,2016,24417,SUBARU,FORESTER2.5I,Low
23390,2015,33364,SUBARU,XV,Medium
10999,2010,111774,SUBARU,FORESTER2.5X,High
22485,2016,33401,SUBARU,FORESTER2.5I,Medium
22995,2015,24012,SUBARU,XV,Low
5995,2007,133760,SUBARU,IMPREZA,High
10495,2010,106431,SUBARU,OUTBACK4DR,High
11995,2009,120041,SUBARU,IMPREZA,High
3500,2005,160000,SUBARU,FORESTER2.5X,High
24991,2017,12385,SUBARU,FORESTER2.5I,Low
23891,2017,14092,SUBARU,OUTBACK2.5I,Low
22400,2015,29861,SUBARU,XV,Medium
15995,2013,49102,SUBARU,WRXBASE,Medium
16000,2014,80231,SUBARU,OUTBACK2.5I,High
26288,2017,7419,SUBARU,LEGACY2.5I,Low
4495,2006,144752,SUBARU,IMPREZA2.5I,High
13487,2013,107528,SUBARU,TRIBECA3.6R,High
11999,2009,93449,SUBARU,FORESTERX,High
23300,2015,29921,SUBARU,FORESTER2.5I,Medium
19000,2014,44905,SUBARU,OUTBACK2.5I,Medium
11750,2011,85560,SUBARU,OUTBACK2.5I,High
17605,2014,56538,SUBARU,OUTBACK2.5I,Medium
6995,2009,154561,SUBARU,FORESTERX,High
5990,2007,146759,SUBARU,LEGACYOUTBACK,High
24505,2016,12882,SUBARU,CROSSTREK2.0I,Low
24788,2016,18537,SUBARU,FORESTER2.5I,Low
24569,2015,18217,SUBARU,LEGACY3.6R,Low
22988,2015,23941,SUBARU,XV,Low
15988,2013,98251,SUBARU,XV,High
21990,2015,28511,SUBARU,LEGACY2.5I,Medium
23900,2016,14613,SUBARU,LEGACY2.5I,Low
23485,2016,26807,SUBARU,FORESTER2.5I,Medium
25421,2017,4695,SUBARU,FORESTER2.5I,Low
21631,2015,36115,SUBARU,XV,Medium
9999,2010,129857,SUBARU,FORESTER4DR,High
26870,2017,1606,SUBARU,FORESTER2.5I,Low
19969,2015,25414,SUBARU,OUTBACK2.5I,Medium
19000,2014,84547,SUBARU,IMPREZA,High
22988,2016,42381,SUBARU,FORESTER2.5I,Medium
20500,2014,46472,SUBARU,FORESTER2.0XT,Medium
22730,2014,11249,SUBARU,XV,Low
26145,2017,7808,SUBARU,IMPREZALIMITED,Low
12900,2014,102047,SUBARU,OUTBACK2.5I,High
11885,2011,96633,SUBARU,OUTBACK4DR,High
26788,2017,6860,SUBARU,LEGACY2.5I,Low
17593,2015,66792,SUBARU,OUTBACK2.5I,Medium
12991,2009,102836,SUBARU,FORESTER,High
23490,2016,16949,SUBARU,OUTBACK2.5I,Low
19500,2014,44335,SUBARU,OUTBACK2.5I,Medium
22086,2015,37240,SUBARU,FORESTER2.5I,Medium
26000,2016,12634,SUBARU,CROSSTREK2.0I,Low
23995,2016,25692,SUBARU,CROSSTREK2.0I,Medium
22795,2015,24409,SUBARU,XV,Low
24500,2016,10141,SUBARU,CROSSTREK2.0I,Low
20999,2015,34072,SUBARU,OUTBACK2.5I,Medium
16990,2014,82545,SUBARU,FORESTER2.5I,High
26870,2017,4412,SUBARU,FORESTER2.5I,Low
22898,2015,40825,SUBARU,XV,Medium
25950,2017,2084,SUBARU,CROSSTREK2.0I,Low
26890,2017,4592,SUBARU,FORESTER2.5I,Low
15698,2015,109242,SUBARU,LEGACY3.6R,High
21969,2015,32821,SUBARU,FORESTER2.5I,Medium
17207,2014,64725,SUBARU,OUTBACK2.5I,Medium
23991,2016,25461,SUBARU,CROSSTREK2.0I,Medium
18495,2013,44955,SUBARU,OUTBACK2.5I,Medium
24995,2016,15652,SUBARU,CROSSTREK2.0I,Low
22900,2013,17886,SUBARU,XV,Low
22631,2015,35545,SUBARU,FORESTER2.5I,Medium
14495,2014,86495,SUBARU,OUTBACK2.5I,High
11500,2008,97120,SUBARU,TRIBECA4DR,High
8342,2006,111366,SUBARU,LEGACY,High
26291,2017,372,SUBARU,LEGACY2.5I,Low
26988,2017,8368,SUBARU,CROSSTREK2.0I,Low
20490,2010,36975,SUBARU,IMPREZA,Medium
15766,2013,90850,SUBARU,OUTBACK2.5I,High
24144,2016,14079,SUBARU,LEGACY2.5I,Low
21800,2015,36265,SUBARU,FORESTER2.5I,Medium
15995,2009,82777,SUBARU,IMPREZA,High
19988,2016,79372,SUBARU,FORESTER2.5I,Medium
21480,2015,40333,SUBARU,XV,Medium
20900,2014,32452,SUBARU,OUTBACK2.5I,Medium
12495,2008,71083,SUBARU,OUTBACK4DR,Medium
20984,2014,25346,SUBARU,OUTBACK2.5I,Medium
24900,2016,35947,SUBARU,FORESTER2.5I,Medium
27488,2017,4313,SUBARU,LEGACY2.5I,Low
25875,2017,12445,SUBARU,FORESTER2.5I,Low
7988,2006,124767,SUBARU,LEGACY2.5I,High
8995,2006,112962,SUBARU,LEGACY3.0R,High
15000,2010,69989,SUBARU,OUTBACK3.6R,Medium
23591,2016,21717,SUBARU,OUTBACK2.5I,Low
23491,2016,23108,SUBARU,OUTBACK2.5I,Low
22999,2016,24516,SUBARU,OUTBACK2.5I,Low
24592,2015,15781,SUBARU,FORESTER2.5I,Low
20230,2014,49185,SUBARU,XV,Medium
16900,2008,94000,SUBARU,IMPREZA5DR,High
5995,2006,141000,SUBARU,LEGACYGT,High
19980,2016,68315,SUBARU,CROSSTREKLIMITED,Medium
14969,2013,78726,SUBARU,OUTBACK2.5I,Medium
26750,2017,4988,SUBARU,CROSSTREK2.0I,Low
8713,2006,121011,SUBARU,LEGACY2.5XT,High
6995,2008,131516,SUBARU,OUTBACK4DR,High
16969,2013,111368,SUBARU,IMPREZA,High
21781,2015,24908,SUBARU,OUTBACK2.5I,Low
13495,2011,89043,SUBARU,OUTBACK4DR,High
25580,2017,9789,SUBARU,OUTBACK2.5I,Low
20988,2015,30588,SUBARU,OUTBACK2.5I,Medium
13291,2009,92985,SUBARU,FORESTER4DR,High
26100,2017,8960,SUBARU,LEGACY3.6R,Low
20997,2014,24055,SUBARU,OUTBACK2.5I,Low
10999,2010,101900,SUBARU,OUTBACK2.5I,High
14997,2013,85175,SUBARU,OUTBACK2.5I,High
20990,2015,69692,SUBARU,FORESTER2.5I,Medium
13928,2013,102519,SUBARU,OUTBACK2.5I,High
20992,2010,54953,SUBARU,IMPREZA,Medium
23491,2017,18265,SUBARU,OUTBACK2.5I,Low
21480,2013,30929,SUBARU,XV,Medium
18987,2014,78261,SUBARU,FORESTER2.0XT,Medium
23999,2016,18667,SUBARU,OUTBACK2.5I,Low
5836,2002,120004,SUBARU,LEGACYL.L.,High
5795,2006,147768,SUBARU,IMPREZA2.5I,High
24788,2015,26522,SUBARU,FORESTER2.0XT,Medium
25980,2017,8646,SUBARU,FORESTER2.5I,Low
25196,2015,18174,SUBARU,FORESTER2.0XT,Low
19969,2015,40599,SUBARU,OUTBACK2.5I,Medium
23999,2016,19744,SUBARU,OUTBACK2.5I,Low
17695,2015,96860,SUBARU,LEGACY2.5I,High
14795,2012,105147,SUBARU,FORESTER2.5X,High
15869,2015,90544,SUBARU,OUTBACK2.5I,High
27988,2017,7203,SUBARU,CROSSTREK2.0I,Low
22999,2014,52417,SUBARU,IMPREZA,Medium
22884,2016,30893,SUBARU,OUTBACK2.5I,Medium
24991,2016,26717,SUBARU,CROSSTREK2.0I,Medium
23977,2016,21345,SUBARU,OUTBACK2.5I,Low
13990,2014,105061,SUBARU,OUTBACK2.5I,High
22880,2015,59424,SUBARU,FORESTER2.5I,Medium
21910,2015,29718,SUBARU,OUTBACK2.5I,Medium
9995,2005,102493,SUBARU,LEGACY2.5XT,High
17491,2015,73489,SUBARU,OUTBACK2.5I,Medium
23995,2016,31696,SUBARU,LEGACY2.5I,Medium
7495,2004,181785,SUBARU,IMPREZAWGN,High
3995,2009,183379,SUBARU,OUTBACK4DR,High
20869,2015,32504,SUBARU,OUTBACK2.5I,Medium
23999,2016,22569,SUBARU,OUTBACK2.5I,Low
19000,2013,58785,SUBARU,OUTBACK2.5I,Medium
23772,2015,33754,SUBARU,FORESTER2.5I,Medium
22981,2015,21380,SUBARU,OUTBACK2.5I,Low
25590,2017,17863,SUBARU,OUTBACK2.5I,Low
24650,2017,29249,SUBARU,OUTBACK2.5I,Medium
21999,2015,39164,SUBARU,OUTBACK2.5I,Medium
24255,2014,23280,SUBARU,FORESTER2.0XT,Low
22900,2015,14097,SUBARU,OUTBACK2.5I,Low
6399,2011,173337,SUBARU,OUTBACK2.5I,High
27600,2017,8393,SUBARU,FORESTER2.5I,Low
15495,2011,92349,SUBARU,FORESTER2.5X,High
22995,2015,37200,SUBARU,FORESTER2.0XT,Medium
23300,2015,18267,SUBARU,OUTBACK2.5I,Low
11999,2012,115813,SUBARU,OUTBACK2.5I,High
23000,2015,25199,SUBARU,OUTBACK2.5I,Medium
23969,2015,26566,SUBARU,FORESTER2.0XT,Medium
5995,2006,152593,SUBARU,IMPREZA,High
10969,2008,95645,SUBARU,OUTBACK4DR,High
23588,2015,31597,SUBARU,FORESTER2.5I,Medium
13491,2011,91002,SUBARU,OUTBACK4DR,High
18790,2013,51267,SUBARU,OUTBACK2.5I,Medium
18995,2014,57357,SUBARU,WRXBASE,Medium
11995,2010,140554,SUBARU,LEGACY4DR,High
14650,2012,94947,SUBARU,OUTBACK2.5I,High
18990,2014,68234,SUBARU,OUTBACK2.5I,Medium
20030,2014,35644,SUBARU,OUTBACK2.5I,Medium
24516,2015,33389,SUBARU,FORESTER2.0XT,Medium
28588,2017,7367,SUBARU,FORESTER2.0XT,Low
26477,2017,7325,SUBARU,OUTBACK2.5I,Low
14988,2011,91626,SUBARU,OUTBACK4DR,High
24000,2015,22051,SUBARU,OUTBACK2.5I,Low
18491,2013,63592,SUBARU,OUTBACK2.5I,Medium
22500,2015,29271,SUBARU,OUTBACK2.5I,Medium
3985,1998,180139,SUBARU,IMPREZASPORT,High
17495,2013,63032,SUBARU,OUTBACK2.5I,Medium
23500,2014,60545,SUBARU,IMPREZA,Medium
6995,2005,148000,SUBARU,LEGACY2.5XT,High
6988,2009,157029,SUBARU,OUTBACK2.5I,High
13500,2010,108848,SUBARU,OUTBACK4DR,High
23796,2016,20542,SUBARU,OUTBACK2.5I,Low
18900,2013,47418,SUBARU,IMPREZA,Medium
21995,2015,36921,SUBARU,OUTBACK2.5I,Medium
19998,2012,45635,SUBARU,OUTBACK3.6R,Medium
22026,2015,40665,SUBARU,OUTBACK2.5I,Medium
18900,2013,47750,SUBARU,WRXBASE,Medium
23990,2016,14363,SUBARU,OUTBACK2.5I,Low
11999,2011,115853,SUBARU,OUTBACK4DR,High
30990,2018,97,SUBARU,FORESTER2.5I,Low
15495,2011,102482,SUBARU,FORESTER4DR,High
14395,2011,87696,SUBARU,OUTBACK2.5I,High
28990,2017,16439,SUBARU,FORESTER2.5I,Low
21569,2015,36729,SUBARU,OUTBACK2.5I,Medium
27980,2017,1373,SUBARU,FORESTER2.5I,Low
23848,2015,20280,SUBARU,OUTBACK2.5I,Low
28316,2017,12000,SUBARU,FORESTER2.5I,Low
17911,2011,58996,SUBARU,OUTBACK4DR,Medium
16991,2014,84493,SUBARU,OUTBACK2.5I,High
26881,2016,24126,SUBARU,FORESTER2.0XT,Low
17995,2012,65342,SUBARU,OUTBACK3.6R,Medium
21014,2013,37145,SUBARU,IMPREZA,Medium
22879,2015,42790,SUBARU,OUTBACK2.5I,Medium
6995,2006,154003,SUBARU,LEGACY,High
26888,2017,3431,SUBARU,OUTBACK2.5I,Low
3995,2003,186638,SUBARU,FORESTER4DR,High
22488,2015,28454,SUBARU,IMPREZA,Medium
6994,2006,164632,SUBARU,LEGACY,High
26991,2016,28505,SUBARU,FORESTER2.5I,Medium
24881,2016,38738,SUBARU,FORESTER2.0XT,Medium
29270,2017,10285,SUBARU,FORESTER2.5I,Low
5395,2005,178461,SUBARU,FORESTER4DR,High
17991,2013,68894,SUBARU,OUTBACK2.5I,Medium
23925,2015,21565,SUBARU,OUTBACK2.5I,Low
26480,2016,16522,SUBARU,FORESTER2.5I,Low
